"","Date","Time","Open","High","Low","Close","Vol","OI","TR","TRProb","round(TRProb * 100, 3)"
"564","01/02/2020","18:25",3261,3261.75,3261,3261.75,282,185,1,0.3334172721875,33.342
"565","01/02/2020","18:30",3261.5,3262,3261.25,3261.25,189,242,0.75,0.245476352411975,24.548
"566","01/02/2020","18:35",3261.5,3262,3261.25,3261.75,293,216,0.75,0.245476352411975,24.548
"567","01/02/2020","18:40",3261.75,3261.75,3260.5,3260.5,54,366,1.25,0.431640706206414,43.164
"568","01/02/2020","18:45",3260.75,3262,3260.5,3262,636,319,1.5,0.534306256438473,53.431
"569","01/02/2020","18:50",3262,3262,3261.25,3261.25,131,168,0.75,0.245476352411975,24.548
"570","01/02/2020","18:55",3261.25,3261.75,3261.25,3261.5,101,93,0.5,0.171795898856082,17.18
"571","01/02/2020","19:00",3261.75,3261.75,3261,3261.5,196,189,0.75,0.245476352411975,24.548
"572","01/02/2020","19:05",3261.25,3262,3261.25,3261.75,109,214,0.75,0.245476352411975,24.548
"573","01/02/2020","19:10",3261.75,3262.75,3261.5,3262.25,539,55,1.25,0.431640706206414,43.164
"574","01/02/2020","19:15",3262.5,3262.5,3262,3262.25,124,148,0.5,0.171795898856082,17.18
"575","01/02/2020","19:20",3262.25,3262.75,3261.75,3262,218,493,1,0.3334172721875,33.342
"576","01/02/2020","19:25",3262,3262.25,3261.75,3261.75,20,173,0.5,0.171795898856082,17.18
"577","01/02/2020","19:30",3261.5,3262,3261.25,3261.25,47,292,0.75,0.245476352411975,24.548
"578","01/02/2020","19:35",3261,3261.5,3260.75,3261,252,619,0.75,0.245476352411975,24.548
"579","01/02/2020","19:40",3260.75,3261,3259.5,3260,422,954,1.5,0.534306256438473,53.431
"580","01/02/2020","19:45",3259.75,3259.75,3256.5,3256.5,920,2087,3.5,0.984320305217463,98.432
"581","01/02/2020","19:50",3256.75,3257,3256,3256.5,984,1798,1,0.3334172721875,33.342
"582","01/02/2020","19:55",3256.75,3257,3252.25,3252.5,1343,2983,4.75,0.999713382092312,99.971
"583","01/02/2020","20:00",3252.5,3254.5,3252.25,3253,1296,1485,2.25,0.805379026390572,80.538
"584","01/02/2020","20:05",3253.25,3254.5,3253.25,3254,1128,918,1.5,0.534306256438473,53.431
"585","01/02/2020","20:10",3254.25,3254.5,3251.75,3252.25,1437,2447,2.75,0.915834837674981,91.583
"586","01/02/2020","20:15",3252.25,3252.5,3248.25,3248.75,1843,3462,4.25,0.998290822737504,99.829
"587","01/02/2020","20:20",3248.75,3249.25,3246,3247.25,2674,2907,3.25,0.970899731323256,97.09
"588","01/02/2020","20:25",3247,3247.5,3245.5,3245.75,1759,2986,2,0.726644208426555,72.664
"589","01/02/2020","20:30",3245.75,3246,3240.25,3243.25,5239,6717,5.75,0.999996217927623,100
"590","01/02/2020","20:35",3243,3244.5,3241,3244.25,2349,2292,3.5,0.984320305217463,98.432
"591","01/02/2020","20:40",3244.25,3244.25,3238.75,3240,4302,5772,5.5,0.999987723253043,99.999
"592","01/02/2020","20:45",3240,3241,3235.5,3236.25,3156,4133,5.5,0.999987723253043,99.999
"593","01/02/2020","20:50",3236.5,3237.5,3235,3237.5,2587,2255,2.5,0.868491947061074,86.849
"594","01/02/2020","20:55",3237.5,3239,3236.75,3238.5,1818,1304,2.25,0.805379026390572,80.538
"595","01/02/2020","21:00",3238.75,3239.75,3238.25,3238.5,1193,1482,1.5,0.534306256438473,53.431
"596","01/02/2020","21:05",3238.5,3239.75,3237.75,3238.75,1174,935,2,0.726644208426555,72.664
"597","01/02/2020","21:10",3238.75,3240.25,3238.75,3240.25,1350,1236,1.5,0.534306256438473,53.431
"598","01/02/2020","21:15",3240.25,3240.5,3237,3237.5,1505,1847,3.5,0.984320305217463,98.432
"599","01/02/2020","21:20",3237.75,3238,3231.5,3233,3047,5178,6.5,0.999999924794953,100
"600","01/02/2020","21:25",3233.25,3233.5,3231,3233.5,1767,1724,2.5,0.868491947061074,86.849
"601","01/02/2020","21:30",3233.5,3233.75,3232,3233.25,1084,882,1.75,0.634726189522012,63.473
"602","01/02/2020","21:35",3233.25,3234.75,3233,3234.25,1414,873,1.75,0.634726189522012,63.473
"603","01/02/2020","21:40",3234,3234.5,3233.5,3233.75,567,449,1,0.3334172721875,33.342
"604","01/02/2020","21:45",3234,3234,3232.25,3233.25,461,864,1.75,0.634726189522012,63.473
"605","01/02/2020","21:50",3233,3235.25,3233,3235.25,1684,512,2.25,0.805379026390572,80.538
"606","01/02/2020","21:55",3235,3235.25,3234.25,3234.75,576,496,1,0.3334172721875,33.342
"607","01/02/2020","22:00",3234.75,3235,3234.25,3235,443,220,0.75,0.245476352411975,24.548
"608","01/02/2020","22:05",3235,3237.75,3235,3237,1756,984,2.75,0.915834837674981,91.583
"609","01/02/2020","22:10",3236.75,3237.75,3236,3237.5,558,381,1.75,0.634726189522012,63.473
"610","01/02/2020","22:15",3237.5,3237.5,3235.75,3236.5,460,656,1.75,0.634726189522012,63.473
"611","01/02/2020","22:20",3236.75,3236.75,3233.75,3236,907,1001,3,0.949068331360949,94.907
"612","01/02/2020","22:25",3236.25,3237.25,3236,3237,544,297,1.25,0.431640706206414,43.164
"613","01/02/2020","22:30",3237.25,3237.5,3236.25,3237,490,436,1.25,0.431640706206414,43.164
"614","01/02/2020","22:35",3237,3238.75,3237,3238.5,693,240,1.75,0.634726189522012,63.473
"615","01/02/2020","22:40",3238.5,3239.5,3238.5,3239.5,408,435,1,0.3334172721875,33.342
"616","01/02/2020","22:45",3239.5,3240,3238.75,3239.25,811,545,1.25,0.431640706206414,43.164
"617","01/02/2020","22:50",3239.25,3239.25,3238.25,3238.5,321,306,1,0.3334172721875,33.342
"618","01/02/2020","22:55",3238.5,3238.5,3236.5,3237,390,720,2,0.726644208426555,72.664
"619","01/02/2020","23:00",3236.75,3237.75,3236.5,3236.75,146,380,1.25,0.431640706206414,43.164
"620","01/02/2020","23:05",3237,3238.25,3235.75,3236,476,736,2.5,0.868491947061074,86.849
"621","01/02/2020","23:10",3236,3236,3234.5,3234.75,520,737,1.5,0.534306256438473,53.431
"622","01/02/2020","23:15",3234.75,3235,3230.5,3232.75,1578,2479,4.5,0.999277913278848,99.928
"623","01/02/2020","23:20",3232.75,3233,3231.5,3232.75,701,581,1.5,0.534306256438473,53.431
"624","01/02/2020","23:25",3233,3234.25,3232.5,3233.5,392,366,1.75,0.634726189522012,63.473
"625","01/02/2020","23:30",3233.5,3235,3233.5,3234.5,592,438,1.5,0.534306256438473,53.431
"626","01/02/2020","23:35",3234.75,3236,3234.25,3235.75,790,469,1.75,0.634726189522012,63.473
"627","01/02/2020","23:40",3236,3236.25,3235,3235.5,378,290,1.25,0.431640706206414,43.164
"628","01/02/2020","23:45",3235.75,3235.75,3233.5,3233.5,255,541,2.25,0.805379026390572,80.538
"629","01/02/2020","23:50",3233.75,3235.25,3233.75,3234.75,448,369,1.75,0.634726189522012,63.473
"630","01/02/2020","23:55",3234.75,3234.75,3233.75,3234,260,319,1,0.3334172721875,33.342
"631","01/03/2020","00:00",3234,3234.25,3232.5,3233,390,588,1.75,0.634726189522012,63.473
"632","01/03/2020","00:05",3233.25,3233.5,3232,3232.25,518,828,1.5,0.534306256438473,53.431
"633","01/03/2020","00:10",3232,3232.5,3231.5,3232.25,327,414,1,0.3334172721875,33.342
"634","01/03/2020","00:15",3232,3232.25,3231.25,3232,444,510,1,0.3334172721875,33.342
"635","01/03/2020","00:20",3232,3232,3231,3231.75,277,278,1,0.3334172721875,33.342
"636","01/03/2020","00:25",3231.75,3232.5,3231.25,3232.25,584,469,1.25,0.431640706206414,43.164
"637","01/03/2020","00:30",3232,3232.25,3231.5,3231.75,393,290,0.75,0.245476352411975,24.548
"638","01/03/2020","00:35",3231.75,3232.5,3231.75,3232.25,325,259,0.75,0.245476352411975,24.548
"639","01/03/2020","00:40",3232.25,3233.25,3231.75,3233,634,330,1.5,0.534306256438473,53.431
"640","01/03/2020","00:45",3233,3233.25,3232.25,3232.5,276,236,1,0.3334172721875,33.342
"641","01/03/2020","00:50",3232.75,3234,3232.5,3233.25,705,304,1.5,0.534306256438473,53.431
"642","01/03/2020","00:55",3233.25,3234.5,3233.25,3234.25,404,363,1.25,0.431640706206414,43.164
"643","01/03/2020","01:00",3234.25,3234.5,3233.5,3234,625,607,1,0.3334172721875,33.342
"644","01/03/2020","01:05",3234,3234.25,3231.25,3231.25,1243,1656,3,0.949068331360949,94.907
"645","01/03/2020","01:10",3231.25,3233.5,3231.25,3233.25,833,673,2.25,0.805379026390572,80.538
"646","01/03/2020","01:15",3233.25,3233.25,3232,3232.75,546,294,1.25,0.431640706206414,43.164
"647","01/03/2020","01:20",3232.75,3233.5,3232.25,3233,507,599,1.25,0.431640706206414,43.164
"648","01/03/2020","01:25",3232.75,3232.75,3232,3232.75,466,1273,1,0.3334172721875,33.342
"649","01/03/2020","01:30",3232.75,3235,3232.75,3234.5,1065,466,2.25,0.805379026390572,80.538
"650","01/03/2020","01:35",3234.75,3234.75,3233.5,3234,655,1056,1.25,0.431640706206414,43.164
"651","01/03/2020","01:40",3234,3234.25,3233,3233.25,521,460,1.25,0.431640706206414,43.164
"652","01/03/2020","01:45",3233.25,3233.5,3232.5,3232.75,375,524,1,0.3334172721875,33.342
"653","01/03/2020","01:50",3232.75,3233,3226.75,3229,3117,4576,6.25,0.999999703923411,100
"654","01/03/2020","01:55",3229,3229.5,3227,3227.75,1565,2330,2.5,0.868491947061074,86.849
"655","01/03/2020","02:00",3227.5,3228.25,3226.25,3227,2512,2845,2,0.726644208426555,72.664
"656","01/03/2020","02:05",3227,3227.5,3222.5,3227.25,5968,7592,5,0.999893160276226,99.989
"657","01/03/2020","02:10",3227.5,3229.5,3226.5,3228.5,2403,2857,3,0.949068331360949,94.907
"658","01/03/2020","02:15",3228.75,3228.75,3227.5,3228.5,1522,1743,1.25,0.431640706206414,43.164
"659","01/03/2020","02:20",3228.5,3230.75,3228.25,3230.25,1654,1754,2.5,0.868491947061074,86.849
"660","01/03/2020","02:25",3230,3230,3228.25,3229,587,1338,2,0.726644208426555,72.664
"661","01/03/2020","02:30",3229,3230.5,3228.25,3230.25,1160,717,2.25,0.805379026390572,80.538
"662","01/03/2020","02:35",3230.25,3231,3229.25,3230.25,749,1453,1.75,0.634726189522012,63.473
"663","01/03/2020","02:40",3230.25,3230.75,3229.5,3229.75,595,1094,1.25,0.431640706206414,43.164
"664","01/03/2020","02:45",3229.75,3229.75,3227.75,3227.75,541,1394,2,0.726644208426555,72.664
"665","01/03/2020","02:50",3227.75,3229.75,3226.5,3229.75,2220,1756,3.25,0.970899731323256,97.09
"666","01/03/2020","02:55",3229.75,3229.75,3227.5,3228.5,1242,1100,2.25,0.805379026390572,80.538
"667","01/03/2020","03:00",3228.5,3228.5,3227,3227.25,794,1084,1.5,0.534306256438473,53.431
"668","01/03/2020","03:05",3227.25,3227.75,3225.25,3225.25,1803,2421,2.5,0.868491947061074,86.849
"669","01/03/2020","03:10",3225.25,3226,3223.75,3224.75,1156,1378,2.25,0.805379026390572,80.538
"670","01/03/2020","03:15",3225,3225,3222.25,3223.5,1468,1711,2.75,0.915834837674981,91.583
"671","01/03/2020","03:20",3223.5,3224.25,3222.75,3224.25,1335,916,1.5,0.534306256438473,53.431
"672","01/03/2020","03:25",3224.25,3224.5,3223,3223.75,1112,1025,1.5,0.534306256438473,53.431
"673","01/03/2020","03:30",3224,3224.75,3222.75,3224.75,934,987,2,0.726644208426555,72.664
"674","01/03/2020","03:35",3224.75,3225.25,3223.5,3223.5,1120,1410,1.75,0.634726189522012,63.473
"675","01/03/2020","03:40",3223.5,3225.25,3223.5,3224.5,1534,942,1.75,0.634726189522012,63.473
"676","01/03/2020","03:45",3224.5,3224.75,3221.5,3222.25,1325,2265,3.25,0.970899731323256,97.09
"677","01/03/2020","03:50",3222,3222.75,3220.5,3222.25,1536,1538,2.25,0.805379026390572,80.538
"678","01/03/2020","03:55",3222.25,3223.5,3222.25,3222.5,869,785,1.25,0.431640706206414,43.164
"679","01/03/2020","04:00",3222.5,3223.5,3222.25,3223.25,824,579,1.25,0.431640706206414,43.164
"680","01/03/2020","04:05",3223.25,3226,3223,3225.5,1667,772,3,0.949068331360949,94.907
"681","01/03/2020","04:10",3225.75,3225.75,3224.75,3225,624,885,1,0.3334172721875,33.342
"682","01/03/2020","04:15",3225,3225.25,3223.25,3224,888,718,2,0.726644208426555,72.664
"683","01/03/2020","04:20",3223.75,3224.25,3223.25,3223.25,299,739,1,0.3334172721875,33.342
"684","01/03/2020","04:25",3223.25,3225,3222.75,3225,1267,569,2.25,0.805379026390572,80.538
"685","01/03/2020","04:30",3225,3225,3222.75,3223.25,577,1405,2.25,0.805379026390572,80.538
"686","01/03/2020","04:35",3223.5,3223.75,3221.25,3221.5,657,1691,2.5,0.868491947061074,86.849
"687","01/03/2020","04:40",3221.5,3222,3220,3220,928,1801,2,0.726644208426555,72.664
"688","01/03/2020","04:45",3220,3220.75,3218.5,3220,1851,1675,2.25,0.805379026390572,80.538
"689","01/03/2020","04:50",3219.75,3220,3215.5,3216,1832,4186,4.5,0.999277913278848,99.928
"690","01/03/2020","04:55",3216,3216.5,3213.5,3214.25,3132,4043,3,0.949068331360949,94.907
"691","01/03/2020","05:00",3214,3214.5,3206.75,3211.5,5496,6480,7.75,0.999999999969962,100
"692","01/03/2020","05:05",3211.25,3212.5,3209.75,3211.5,2610,2342,2.75,0.915834837674981,91.583
"693","01/03/2020","05:10",3211.75,3215.75,3211.75,3215.5,2875,1337,4.25,0.998290822737504,99.829
"694","01/03/2020","05:15",3215.5,3216.25,3214,3214.5,1354,1941,2.25,0.805379026390572,80.538
"695","01/03/2020","05:20",3214.5,3218,3213.75,3218,2529,1217,4.25,0.998290822737504,99.829
"696","01/03/2020","05:25",3217.75,3218,3216.25,3216.25,1139,1473,1.75,0.634726189522012,63.473
"697","01/03/2020","05:30",3216.5,3217,3216.25,3216.5,979,626,0.75,0.245476352411975,24.548
"698","01/03/2020","05:35",3216.5,3217,3213.75,3215,1123,1175,3.25,0.970899731323256,97.09
"699","01/03/2020","05:40",3215,3215.5,3214,3215.5,910,772,1.5,0.534306256438473,53.431
"700","01/03/2020","05:45",3215.5,3216,3215,3215.25,597,482,1,0.3334172721875,33.342
"701","01/03/2020","05:50",3215,3216.5,3214.25,3216.5,1307,992,2.25,0.805379026390572,80.538
"702","01/03/2020","05:55",3216.25,3217.25,3214.75,3215.25,762,921,2.5,0.868491947061074,86.849
"703","01/03/2020","06:00",3215.25,3216,3214.75,3214.75,1152,1744,1.25,0.431640706206414,43.164
"704","01/03/2020","06:05",3214.5,3216.75,3214.25,3216.25,1836,1297,2.5,0.868491947061074,86.849
"705","01/03/2020","06:10",3216,3216.75,3215.75,3216.5,737,1189,1,0.3334172721875,33.342
"706","01/03/2020","06:15",3216.5,3220.75,3216.5,3220.75,3133,1978,4.25,0.998290822737504,99.829
"707","01/03/2020","06:20",3220.75,3224.25,3220.75,3224,3011,2737,3.5,0.984320305217463,98.432
"708","01/03/2020","06:25",3223.75,3224,3222.75,3223,1082,1612,1.25,0.431640706206414,43.164
"709","01/03/2020","06:30",3223,3223.75,3222,3222.25,937,1711,1.75,0.634726189522012,63.473
"710","01/03/2020","06:35",3222,3223.5,3221.75,3223,1503,1267,1.75,0.634726189522012,63.473
"711","01/03/2020","06:40",3223.25,3223.5,3222.75,3223.25,594,369,0.75,0.245476352411975,24.548
"712","01/03/2020","06:45",3223.25,3223.75,3222.5,3223.5,1218,981,1.25,0.431640706206414,43.164
"713","01/03/2020","06:50",3223.75,3224,3223,3223.5,718,1065,1,0.3334172721875,33.342
"714","01/03/2020","06:55",3223.5,3223.75,3222,3222.25,1057,1729,1.75,0.634726189522012,63.473
"715","01/03/2020","07:00",3222.5,3223.75,3221.75,3223.75,1483,541,2,0.726644208426555,72.664
"716","01/03/2020","07:05",3223.5,3227,3223.25,3227,3437,2120,3.75,0.992040779680071,99.204
"717","01/03/2020","07:10",3227,3227.75,3225.75,3227.25,1914,2194,2,0.726644208426555,72.664
"718","01/03/2020","07:15",3227.5,3228.75,3226.5,3228.25,2181,1893,2.25,0.805379026390572,80.538
"719","01/03/2020","07:20",3228.25,3230,3227.5,3229.75,2553,1877,2.5,0.868491947061074,86.849
"720","01/03/2020","07:25",3229.75,3232,3229.5,3231,4550,2713,2.5,0.868491947061074,86.849
"721","01/03/2020","07:30",3231,3231,3229.5,3230.5,2014,2391,1.5,0.534306256438473,53.431
"722","01/03/2020","07:35",3230.5,3230.75,3227,3227.25,2459,3104,3.75,0.992040779680071,99.204
"723","01/03/2020","07:40",3227,3228.25,3226.75,3227.25,1569,1289,1.5,0.534306256438473,53.431
"724","01/03/2020","07:45",3227,3228,3226.5,3227.75,1269,1073,1.5,0.534306256438473,53.431
"725","01/03/2020","07:50",3227.75,3229.5,3227.5,3229,2184,802,2,0.726644208426555,72.664
"726","01/03/2020","07:55",3229,3229.75,3227.25,3229,1983,2563,2.5,0.868491947061074,86.849
"727","01/03/2020","08:00",3229,3229,3227,3227.25,1231,2113,2,0.726644208426555,72.664
"728","01/03/2020","08:05",3227.25,3229.5,3226.75,3228.5,1872,1331,2.75,0.915834837674981,91.583
"729","01/03/2020","08:10",3228.5,3229.25,3228,3228.25,679,806,1.25,0.431640706206414,43.164
"730","01/03/2020","08:15",3228.25,3228.25,3225.25,3225.5,2116,2068,3,0.949068331360949,94.907
"731","01/03/2020","08:20",3225.5,3227,3225.25,3225.75,2463,2279,1.75,0.634726189522012,63.473
"732","01/03/2020","08:25",3225.75,3226.25,3225,3225.5,2349,2059,1.25,0.431640706206414,43.164
"733","01/03/2020","08:30",3225.5,3225.75,3220.25,3221,4897,9904,5.5,0.999987723253043,99.999
"734","01/03/2020","08:35",3221.25,3236.5,3220.75,3236,42930,33824,15.75,1,100
"735","01/03/2020","08:40",3236.25,3236.5,3232,3234,18158,23273,4.5,0.999277913278848,99.928
"736","01/03/2020","08:45",3234,3239.5,3233,3238.75,18008,15904,6.5,0.999999924794953,100
"737","01/03/2020","08:50",3239,3239.5,3236.5,3237.75,17264,13842,3,0.949068331360949,94.907
"738","01/03/2020","08:55",3237.75,3239.25,3235.75,3236,13913,13788,3.5,0.984320305217463,98.432
"739","01/03/2020","09:00",3235.75,3238.75,3234,3237.25,8386,9843,4.75,0.999713382092312,99.971
"740","01/03/2020","09:05",3235.25,3236.75,3230,3231.75,26891,28709,7.25,0.999999999164589,100
"741","01/03/2020","09:10",3231.5,3235.5,3230.25,3234.5,11842,9990,5.25,0.999962614056758,99.996
"742","01/03/2020","09:15",3234.25,3236.5,3233.25,3236.5,8340,6616,3.25,0.970899731323256,97.09
"743","01/03/2020","09:20",3236.5,3238.75,3233.5,3233.75,9765,9220,5.25,0.999962614056758,99.996
"744","01/03/2020","09:25",3233.75,3235.5,3232,3235.5,9191,7915,3.5,0.984320305217463,98.432
"745","01/03/2020","09:30",3235.25,3237.75,3234.5,3237.5,6526,5114,3.25,0.970899731323256,97.09
"746","01/03/2020","09:35",3237.5,3238.5,3235.75,3237.5,5783,8402,2.75,0.915834837674981,91.583
"747","01/03/2020","09:40",3237.5,3238.75,3236.25,3237.25,5376,4729,2.5,0.868491947061074,86.849
"748","01/03/2020","09:45",3237.25,3240.5,3237.25,3240,10082,6385,3.25,0.970899731323256,97.09
"749","01/03/2020","09:50",3240,3240.75,3237.25,3237.5,6150,9535,3.5,0.984320305217463,98.432
"750","01/03/2020","09:55",3237.5,3237.75,3233.75,3234.75,6724,9088,4,0.996197011052638,99.62
"751","01/03/2020","10:00",3234.75,3236,3233.75,3234.75,4768,6285,2.25,0.805379026390572,80.538
"752","01/03/2020","10:05",3234.75,3235.25,3232.25,3233.25,6460,5497,3,0.949068331360949,94.907
"753","01/03/2020","10:10",3233.25,3234.5,3232.25,3232.5,4782,5598,2.25,0.805379026390572,80.538
"754","01/03/2020","10:15",3232.25,3235.75,3230.75,3235,8686,5630,5,0.999893160276226,99.989
"755","01/03/2020","10:20",3235,3236,3233.25,3234.75,5077,5695,2.75,0.915834837674981,91.583
"756","01/03/2020","10:25",3234.75,3237,3234.5,3235.75,4578,2979,2.5,0.868491947061074,86.849
"757","01/03/2020","10:30",3235.75,3237.25,3235,3236,5427,4346,2.25,0.805379026390572,80.538
"758","01/03/2020","10:35",3236.25,3239,3235.25,3239,5995,4106,3.75,0.992040779680071,99.204
"759","01/03/2020","10:40",3239,3239.25,3237.75,3238.75,3827,4072,1.5,0.534306256438473,53.431
"760","01/03/2020","10:45",3238.75,3239.75,3238,3239.5,4973,3464,1.75,0.634726189522012,63.473
"761","01/03/2020","10:50",3239.75,3240.25,3239.25,3239.75,4342,2927,1,0.3334172721875,33.342
"762","01/03/2020","10:55",3239.75,3241.75,3239.25,3241.5,6772,4196,2.5,0.868491947061074,86.849
"763","01/03/2020","11:00",3241.5,3242.25,3240.25,3241.25,5027,4975,2,0.726644208426555,72.664
"764","01/03/2020","11:05",3241,3244.25,3241,3244,8246,4836,3.25,0.970899731323256,97.09
"765","01/03/2020","11:10",3244,3245.75,3243.25,3244,8173,7742,2.5,0.868491947061074,86.849
"766","01/03/2020","11:15",3243.75,3244.5,3241.75,3242,4451,5667,2.75,0.915834837674981,91.583
"767","01/03/2020","11:20",3241.75,3243.5,3241.75,3243,2613,2571,1.75,0.634726189522012,63.473
"768","01/03/2020","11:25",3242.75,3243.5,3242.25,3243.5,3098,1801,1.25,0.431640706206414,43.164
"769","01/03/2020","11:30",3243.25,3244,3242.75,3242.75,2231,2811,1.25,0.431640706206414,43.164
"770","01/03/2020","11:35",3242.75,3245,3242.25,3244,3920,3004,2.75,0.915834837674981,91.583
"771","01/03/2020","11:40",3244,3245,3244,3245,2272,1990,1,0.3334172721875,33.342
"772","01/03/2020","11:45",3244.75,3245.75,3243.5,3245,3049,4230,2.25,0.805379026390572,80.538
"773","01/03/2020","11:50",3244.75,3245.5,3244.5,3245,2620,2864,1,0.3334172721875,33.342
"774","01/03/2020","11:55",3245,3246.25,3244.75,3245,4457,3895,1.5,0.534306256438473,53.431
"775","01/03/2020","12:00",3244.75,3244.75,3243,3243.75,2617,4655,2,0.726644208426555,72.664
"776","01/03/2020","12:05",3243.75,3245.25,3243.75,3243.75,2262,2891,1.5,0.534306256438473,53.431
"777","01/03/2020","12:10",3244,3245.25,3244,3244.25,2385,2135,1.5,0.534306256438473,53.431
"778","01/03/2020","12:15",3244.5,3245,3244,3244,1040,2149,1,0.3334172721875,33.342
"779","01/03/2020","12:20",3244,3244.25,3241.75,3241.75,2136,5454,2.5,0.868491947061074,86.849
"780","01/03/2020","12:25",3241.75,3243.75,3241.75,3243.25,3888,1602,2,0.726644208426555,72.664
"781","01/03/2020","12:30",3243.5,3244.5,3243.25,3243.75,3725,2033,1.25,0.431640706206414,43.164
"782","01/03/2020","12:35",3243.75,3244.25,3240.75,3240.75,4200,7175,3.5,0.984320305217463,98.432
"783","01/03/2020","12:40",3241,3241,3233,3238.25,16709,22698,8,0.999999999994836,100
"784","01/03/2020","12:45",3238.25,3240.75,3237.25,3239.25,11103,10877,3.5,0.984320305217463,98.432
"785","01/03/2020","12:50",3239.25,3241.25,3238.5,3240.5,5672,5635,2.75,0.915834837674981,91.583
"786","01/03/2020","12:55",3240.5,3241.25,3238.5,3239.25,3869,2987,2.75,0.915834837674981,91.583
"787","01/03/2020","13:00",3239.25,3239.75,3238,3239.25,3475,2855,1.75,0.634726189522012,63.473
"788","01/03/2020","13:05",3239.25,3241,3236,3237,6038,6303,5,0.999893160276226,99.989
"789","01/03/2020","13:10",3237.25,3238,3236,3236,2797,4882,2,0.726644208426555,72.664
"790","01/03/2020","13:15",3236,3237.5,3235.75,3236,3111,2664,1.75,0.634726189522012,63.473
"791","01/03/2020","13:20",3236,3238.5,3235.5,3237.5,3798,3036,3,0.949068331360949,94.907
"792","01/03/2020","13:25",3237.5,3238.5,3237,3238,2312,1800,1.5,0.534306256438473,53.431
"793","01/03/2020","13:30",3238,3238.5,3236.5,3238.5,2223,2856,2,0.726644208426555,72.664
"794","01/03/2020","13:35",3238.25,3238.5,3237.5,3238,2274,1667,1,0.3334172721875,33.342
"795","01/03/2020","13:40",3238,3239.75,3237.25,3239.25,3280,2352,2.5,0.868491947061074,86.849
"796","01/03/2020","13:45",3239.25,3240.5,3238.75,3240.25,2374,1788,1.75,0.634726189522012,63.473
"797","01/03/2020","13:50",3240.25,3240.5,3239.25,3240,1566,1689,1.25,0.431640706206414,43.164
"798","01/03/2020","13:55",3240,3241.75,3240,3241.75,3089,2285,1.75,0.634726189522012,63.473
"799","01/03/2020","14:00",3241.5,3243,3241.5,3242,5294,2220,1.5,0.534306256438473,53.431
"800","01/03/2020","14:05",3242,3245.25,3241.25,3244.25,11823,12067,4,0.996197011052638,99.62
"801","01/03/2020","14:10",3244.5,3244.5,3242.25,3243,3521,3576,2.25,0.805379026390572,80.538
"802","01/03/2020","14:15",3242.75,3243.25,3241.25,3241.75,3552,4708,2,0.726644208426555,72.664
"803","01/03/2020","14:20",3242,3242.25,3239.5,3240.75,4903,6557,2.75,0.915834837674981,91.583
"804","01/03/2020","14:25",3241,3242,3237.75,3238.75,8115,8720,4.25,0.998290822737504,99.829
"805","01/03/2020","14:30",3239,3239.75,3238,3238.25,3840,5307,1.75,0.634726189522012,63.473
"806","01/03/2020","14:35",3238,3238.5,3234.25,3236,7123,9083,4.25,0.998290822737504,99.829
"807","01/03/2020","14:40",3236,3237.25,3235,3235.25,6455,6389,2.25,0.805379026390572,80.538
"808","01/03/2020","14:45",3235.5,3238,3234.5,3237.5,7306,6277,3.5,0.984320305217463,98.432
"809","01/03/2020","14:50",3237.5,3238,3234.25,3236.25,10295,10307,3.75,0.992040779680071,99.204
"810","01/03/2020","14:55",3236.25,3240.75,3234.75,3237.75,15224,14672,6,0.999998907211408,100
"811","01/03/2020","15:00",3237.75,3238.75,3234,3234.5,49489,56538,4.75,0.999713382092312,99.971
"812","01/03/2020","15:05",3234.25,3237.25,3233.75,3236.25,19577,21187,3.5,0.984320305217463,98.432
"813","01/03/2020","15:10",3236.25,3237.25,3235.5,3236.75,5666,4186,1.75,0.634726189522012,63.473
"814","01/03/2020","15:15",3236.75,3237,3235,3235.25,6350,7269,2,0.726644208426555,72.664
"815","01/03/2020","15:35",3235,3235.25,3234.25,3234.5,1078,1321,1,0.3334172721875,33.342
"816","01/03/2020","15:40",3234.5,3234.75,3234.25,3234.75,666,348,0.5,0.171795898856082,17.18
"817","01/03/2020","15:45",3234.75,3235,3234.25,3234.25,249,718,0.75,0.245476352411975,24.548
"818","01/03/2020","15:50",3234.5,3235,3234.25,3234.75,442,480,0.75,0.245476352411975,24.548
"819","01/03/2020","15:55",3234.75,3235.25,3234.25,3235.25,558,541,1,0.3334172721875,33.342
"820","01/03/2020","16:00",3235,3235.75,3234.5,3235.5,841,414,1.25,0.431640706206414,43.164
"821","01/05/2020","17:05",3220.25,3222.5,3216.5,3217.5,5821,6797,19,1,100
"822","01/05/2020","17:10",3217.75,3219.5,3217.25,3219,1555,1417,2.25,0.805379026390572,80.538
"823","01/05/2020","17:15",3219,3219.25,3217,3218.75,731,905,2.25,0.805379026390572,80.538
"824","01/05/2020","17:20",3218.75,3221,3216.25,3220.5,2367,1975,4.75,0.999713382092312,99.971
"825","01/05/2020","17:25",3220.5,3222.5,3220.25,3221,1665,1808,2.25,0.805379026390572,80.538
"826","01/05/2020","17:30",3221.25,3222.25,3218.5,3218.75,1046,1155,3.75,0.992040779680071,99.204
"827","01/05/2020","17:35",3219,3220.25,3218.5,3220,943,559,1.75,0.634726189522012,63.473
"828","01/05/2020","17:40",3220.25,3223.75,3219.75,3221.75,1187,1017,4,0.996197011052638,99.62
