"","Date","Time","Open","High","Low","Close","Vol","OI","FastAvg","SlowAvg","ADX","TrigLevel","DateTime"
"491","12/31/2019","11:10",3217.75,3218.75,3216.25,3217.25,6174,5132,3217.31,3217.31,23.82,20,"12/31/2019 11:10"
"492","12/31/2019","11:15",3217,3217.75,3216,3216.75,2804,3366,3217.36,3217.24,22.86,20,"12/31/2019 11:15"
"493","12/31/2019","11:20",3216.5,3217.25,3216,3216.25,1363,3466,3217.47,3217.19,21.97,20,"12/31/2019 11:20"
"494","12/31/2019","11:25",3216,3216.75,3215.75,3216.25,2895,3007,3217.44,3217.14,21.3,20,"12/31/2019 11:25"
"495","12/31/2019","11:30",3216.25,3218.25,3216,3218.25,3010,1847,3217.5,3217.28,20,20,"12/31/2019 11:30"
"496","12/31/2019","11:35",3218.25,3219,3217.25,3218.25,2853,2047,3217.42,3217.29,19.27,20,"12/31/2019 11:35"
"497","12/31/2019","11:40",3218.25,3218.75,3217.75,3218.25,1940,1965,3217.44,3217.35,18.59,20,"12/31/2019 11:40"
"498","12/31/2019","11:45",3218.25,3219,3218.25,3218.75,938,1200,3217.56,3217.43,18.13,20,"12/31/2019 11:45"
"499","12/31/2019","11:50",3218.5,3219,3217.5,3218.5,1864,2429,3217.61,3217.44,17.08,20,"12/31/2019 11:50"
"500","12/31/2019","11:55",3218.25,3219,3217.75,3218.75,1657,3009,3217.78,3217.54,16.1,20,"12/31/2019 11:55"
"501","12/31/2019","12:00",3218.75,3219.25,3218,3218.25,1551,2014,3217.94,3217.65,15.39,20,"12/31/2019 12:00"
"502","12/31/2019","12:05",3218,3219.25,3218,3218.25,1656,3403,3218.17,3217.82,14.74,20,"12/31/2019 12:05"
"503","12/31/2019","12:10",3218,3219.25,3218,3219,1013,1138,3218.47,3217.96,14.13,20,"12/31/2019 12:10"
"504","12/31/2019","12:15",3219.25,3219.5,3219,3219.25,1149,1154,3218.58,3218.04,13.8,20,"12/31/2019 12:15"
"505","12/31/2019","12:20",3219,3219.75,3218,3218,1908,3096,3218.56,3217.99,13.17,20,"12/31/2019 12:20"
"506","12/31/2019","12:25",3218.25,3219,3218.25,3218.5,2576,1939,3218.58,3218.01,12.58,20,"12/31/2019 12:25"
"507","12/31/2019","12:30",3218.75,3219.25,3218,3218.5,2408,2017,3218.56,3218.06,12.03,20,"12/31/2019 12:30"
"508","12/31/2019","12:35",3218.75,3219.5,3218.5,3219.25,2197,1253,3218.64,3218.13,11.23,20,"12/31/2019 12:35"
"509","12/31/2019","12:40",3219.25,3220,3219,3219.75,1379,2563,3218.75,3218.26,10.93,20,"12/31/2019 12:40"
"510","12/31/2019","12:45",3220,3220.5,3219.5,3219.5,2885,2385,3218.89,3218.42,11.18,20,"12/31/2019 12:45"
"511","12/31/2019","12:50",3219.5,3220.5,3219.5,3220,1856,1601,3219.08,3218.63,11.41,20,"12/31/2019 12:50"
"512","12/31/2019","12:55",3220,3220.5,3219.5,3220.5,2013,1054,3219.25,3218.86,11.62,20,"12/31/2019 12:55"
"513","12/31/2019","13:00",3220.5,3220.75,3220.25,3220.5,2185,784,3219.39,3218.99,12.1,20,"12/31/2019 13:00"
"514","12/31/2019","13:05",3220.5,3220.5,3219.75,3220,481,2431,3219.61,3219.08,11.78,20,"12/31/2019 13:05"
"515","12/31/2019","13:10",3220.25,3221,3220,3220.5,1554,1419,3219.83,3219.21,12.07,20,"12/31/2019 13:10"
"516","12/31/2019","13:15",3220.25,3220.5,3219.25,3219.75,1878,2091,3219.97,3219.26,11.3,20,"12/31/2019 13:15"
"517","12/31/2019","13:20",3219.75,3220.25,3218.75,3220,4057,2642,3220.06,3219.35,11,20,"12/31/2019 13:20"
"518","12/31/2019","13:25",3220,3221.25,3219.75,3221,2746,1293,3220.19,3219.47,10.86,20,"12/31/2019 13:25"
"519","12/31/2019","13:30",3221,3221.75,3220.75,3221.5,3151,1117,3220.42,3219.65,11.23,20,"12/31/2019 13:30"
"520","12/31/2019","13:35",3221.75,3221.75,3221,3221.75,1234,1344,3220.61,3219.85,11.56,20,"12/31/2019 13:35"
"521","12/31/2019","13:40",3221.75,3222,3221.25,3221.5,2314,2339,3220.72,3219.99,12.13,20,"12/31/2019 13:40"
"522","12/31/2019","13:45",3221.75,3222.5,3221.5,3221.75,2020,2594,3220.86,3220.13,13.13,20,"12/31/2019 13:45"
"523","12/31/2019","13:50",3222,3222.5,3221.5,3221.75,1298,1781,3221.06,3220.33,14.06,20,"12/31/2019 13:50"
"524","12/31/2019","13:55",3221.5,3221.75,3220.75,3220.75,534,3078,3221.08,3220.46,13.79,20,"12/31/2019 13:55"
"525","12/31/2019","14:00",3220.75,3221.25,3220.25,3220.75,3387,2646,3221.19,3220.58,12.88,20,"12/31/2019 14:00"
"526","12/31/2019","14:05",3220.75,3222.5,3220.25,3222.5,4396,3233,3221.47,3220.76,13.33,20,"12/31/2019 14:05"
"527","12/31/2019","14:10",3222.25,3222.5,3221.5,3221.75,1596,2854,3221.56,3220.88,13.75,20,"12/31/2019 14:10"
"528","12/31/2019","14:15",3222,3223.75,3221.75,3222.75,6723,2845,3221.69,3221.06,15.14,20,"12/31/2019 14:15"
"529","12/31/2019","14:20",3222.75,3224.75,3221.75,3223.75,12822,9253,3221.92,3221.26,17.06,20,"12/31/2019 14:20"
"530","12/31/2019","14:25",3223.5,3224.75,3223.5,3224.25,5396,4949,3222.22,3221.47,18.84,20,"12/31/2019 14:25"
"531","12/31/2019","14:30",3224,3225.25,3223.5,3225.25,6746,7528,3222.61,3221.74,20.79,20,"12/31/2019 14:30"
"532","12/31/2019","14:35",3225,3226.5,3224.75,3226,8667,8128,3223.08,3222.07,23.21,20,"12/31/2019 14:35"
"533","12/31/2019","14:40",3226,3226.25,3225,3225.5,4298,4946,3223.61,3222.35,25.46,20,"12/31/2019 14:40"
"534","12/31/2019","14:45",3225.75,3227.75,3225.5,3227.5,6909,5155,3224.36,3222.78,28.13,20,"12/31/2019 14:45"
"535","12/31/2019","14:50",3227.5,3228.25,3226.25,3227,8730,10432,3224.86,3223.17,30.78,20,"12/31/2019 14:50"
"536","12/31/2019","14:55",3227,3229.75,3225.5,3229.5,26592,15619,3225.72,3223.64,33.65,20,"12/31/2019 14:55"
"537","12/31/2019","15:00",3229.25,3232.5,3227.5,3229.75,83525,91796,3226.5,3224.1,36.82,20,"12/31/2019 15:00"
"538","12/31/2019","15:05",3230,3233.75,3229.25,3233.5,34113,23797,3227.58,3224.75,39.94,20,"12/31/2019 15:05"
"539","12/31/2019","15:10",3233.5,3234.25,3233,3233.75,7995,4376,3228.64,3225.43,42.89,20,"12/31/2019 15:10"
"540","12/31/2019","15:15",3233.5,3235.25,3233.25,3234.5,9007,6961,3229.67,3226.14,45.75,20,"12/31/2019 15:15"
"541","12/31/2019","15:20",3234.75,3234.75,3234.75,3234.75,1,0,3230.64,3226.86,48.41,20,"12/31/2019 15:20"
"542","12/31/2019","15:35",3234.5,3235,3234,3234.75,1226,1027,3231.67,3227.64,49.96,20,"12/31/2019 15:35"
"543","12/31/2019","15:40",3235,3235.25,3234.5,3235,703,418,3232.5,3228.43,51.45,20,"12/31/2019 15:40"
"544","12/31/2019","15:45",3235,3235,3234.5,3234.75,612,264,3233.36,3229.11,52.83,20,"12/31/2019 15:45"
"545","12/31/2019","15:50",3235,3235.75,3234.75,3235.25,723,492,3234,3229.86,54.28,20,"12/31/2019 15:50"
"546","12/31/2019","15:55",3235.25,3236,3235.25,3235.75,799,414,3234.67,3230.58,55.67,20,"12/31/2019 15:55"
"547","12/31/2019","16:00",3235.75,3236.25,3235.5,3236,966,1244,3234.94,3231.26,57.03,20,"12/31/2019 16:00"
"548","01/01/2020","17:05",3237,3238,3234.25,3235.5,3480,2070,3235.14,3231.89,58.6,20,"01/01/2020 17:05"
"549","01/01/2020","17:10",3235.5,3238,3235.25,3237.75,1015,561,3235.5,3232.58,60.07,20,"01/01/2020 17:10"
"550","01/01/2020","17:15",3237.75,3239.25,3237.75,3239.25,1243,944,3236,3233.32,61.62,20,"01/01/2020 17:15"
"551","01/01/2020","17:20",3239.25,3239.75,3238.75,3239.75,495,598,3236.56,3234.11,63.14,20,"01/01/2020 17:20"
"552","01/01/2020","17:25",3239.5,3240.5,3239.25,3239.5,666,881,3237.06,3234.78,64.63,20,"01/01/2020 17:25"
"553","01/01/2020","17:30",3239.5,3240.75,3239,3240.25,417,229,3237.67,3235.51,66.03,20,"01/01/2020 17:30"
"554","01/01/2020","17:35",3240.5,3240.5,3239.5,3239.5,133,397,3238.14,3236.07,67.32,20,"01/01/2020 17:35"
"555","01/01/2020","17:40",3239.5,3239.75,3238.5,3238.75,282,767,3238.47,3236.57,67,20,"01/01/2020 17:40"
"556","01/01/2020","17:45",3238.75,3238.75,3238.25,3238.5,269,279,3238.75,3236.85,66.36,20,"01/01/2020 17:45"
"557","01/01/2020","17:50",3238.25,3239,3238.25,3238.75,271,186,3239.11,3237.13,65.86,20,"01/01/2020 17:50"
"558","01/01/2020","17:55",3239,3239,3237.75,3238,253,421,3239.14,3237.32,64.67,20,"01/01/2020 17:55"
"559","01/01/2020","18:00",3238,3238,3237.5,3237.5,214,155,3238.94,3237.47,63.21,20,"01/01/2020 18:00"
"560","01/01/2020","18:05",3237.75,3238.25,3237.25,3237.25,416,589,3238.67,3237.61,61.86,20,"01/01/2020 18:05"
"561","01/01/2020","18:10",3237.25,3237.5,3237,3237.5,332,100,3238.44,3237.75,60.23,20,"01/01/2020 18:10"
"562","01/01/2020","18:15",3237.5,3237.75,3237.25,3237.5,236,60,3238.14,3237.9,58.87,20,"01/01/2020 18:15"
"563","01/01/2020","18:20",3237.25,3237.75,3237,3237.75,473,115,3237.94,3238.04,57.22,20,"01/01/2020 18:20"
"564","01/01/2020","18:25",3237.75,3237.75,3237.25,3237.25,67,359,3237.78,3238.13,55.69,20,"01/01/2020 18:25"
"565","01/01/2020","18:30",3237.5,3238,3237.5,3237.75,250,104,3237.69,3238.22,54.46,20,"01/01/2020 18:30"
"566","01/01/2020","18:35",3238,3238.75,3238,3238.5,397,93,3237.67,3238.39,53.87,20,"01/01/2020 18:35"
"567","01/01/2020","18:40",3238.25,3238.75,3238.25,3238.5,191,80,3237.72,3238.43,53.32,20,"01/01/2020 18:40"
"568","01/01/2020","18:45",3238.5,3239,3238.25,3238.75,273,152,3237.86,3238.4,52.98,20,"01/01/2020 18:45"
"569","01/01/2020","18:50",3238.5,3239,3238.5,3239,107,39,3238.06,3238.36,52.67,20,"01/01/2020 18:50"
"570","01/01/2020","18:55",3238.75,3239.25,3238.75,3239,113,137,3238.22,3238.33,52.56,20,"01/01/2020 18:55"
"571","01/01/2020","19:00",3238.75,3239,3238.5,3238.75,262,333,3238.36,3238.25,51.91,20,"01/01/2020 19:00"
"572","01/01/2020","19:05",3239,3240,3239,3240,562,550,3238.61,3238.28,52.04,20,"01/01/2020 19:05"
"573","01/01/2020","19:10",3240.25,3240.5,3239.25,3239.5,483,538,3238.86,3238.32,52.45,20,"01/01/2020 19:10"
"574","01/01/2020","19:15",3239.5,3239.5,3239,3239,206,321,3239,3238.35,52.32,20,"01/01/2020 19:15"
"575","01/01/2020","19:20",3239,3239,3236.5,3236.75,977,1855,3238.81,3238.24,48.65,20,"01/01/2020 19:20"
"576","01/01/2020","19:25",3236.75,3237.5,3236,3237.5,722,486,3238.69,3238.21,45.59,20,"01/01/2020 19:25"
"577","01/01/2020","19:30",3237.5,3237.75,3237,3237.25,564,196,3238.53,3238.19,42.48,20,"01/01/2020 19:30"
"578","01/01/2020","19:35",3237.25,3238.25,3237,3237.25,528,344,3238.33,3238.19,39.8,20,"01/01/2020 19:35"
"579","01/01/2020","19:40",3237.25,3238.75,3237.25,3238.25,636,218,3238.25,3238.24,37.78,20,"01/01/2020 19:40"
"580","01/01/2020","19:45",3238.25,3238.25,3237.75,3237.75,137,180,3238.14,3238.25,35.9,20,"01/01/2020 19:45"
"581","01/01/2020","19:50",3237.5,3238.25,3237.5,3238.25,289,79,3237.94,3238.28,33.85,20,"01/01/2020 19:50"
"582","01/01/2020","19:55",3238.25,3238.25,3237.25,3238.25,492,223,3237.81,3238.33,31.64,20,"01/01/2020 19:55"
"583","01/01/2020","20:00",3238.25,3238.5,3237.75,3238.5,224,334,3237.75,3238.38,29.88,20,"01/01/2020 20:00"
"584","01/01/2020","20:05",3238.5,3239.75,3238,3239.75,689,288,3238.08,3238.44,29.45,20,"01/01/2020 20:05"
"585","01/01/2020","20:10",3239.75,3239.75,3238.75,3239,227,470,3238.25,3238.47,29.05,20,"01/01/2020 20:10"
"586","01/01/2020","20:15",3239.25,3239.5,3239,3239,152,206,3238.44,3238.49,28.68,20,"01/01/2020 20:15"
"587","01/01/2020","20:20",3239.25,3239.75,3238.75,3238.75,175,310,3238.61,3238.47,28.33,20,"01/01/2020 20:20"
"588","01/01/2020","20:25",3238.5,3239.25,3238.5,3239.25,123,202,3238.72,3238.49,27.6,20,"01/01/2020 20:25"
"589","01/01/2020","20:30",3239.25,3239.5,3238.75,3239.5,70,151,3238.92,3238.53,27.2,20,"01/01/2020 20:30"
"590","01/01/2020","20:35",3239.25,3240,3239.25,3239.75,632,86,3239.08,3238.51,27.34,20,"01/01/2020 20:35"
"591","01/01/2020","20:40",3240,3240,3239.5,3240,394,106,3239.28,3238.54,27.48,20,"01/01/2020 20:40"
"592","01/01/2020","20:45",3240,3240,3239.25,3239.5,59,221,3239.39,3238.57,27.14,20,"01/01/2020 20:45"
"593","01/01/2020","20:50",3239.5,3239.5,3239.25,3239.5,11,194,3239.36,3238.72,26.81,20,"01/01/2020 20:50"
"594","01/01/2020","20:55",3239.5,3239.75,3239.25,3239.5,197,13,3239.42,3238.83,26.83,20,"01/01/2020 20:55"
"595","01/01/2020","21:00",3239.5,3239.75,3239.25,3239.5,22,76,3239.47,3238.96,26.84,20,"01/01/2020 21:00"
"596","01/01/2020","21:05",3239.25,3240,3239.25,3240,151,27,3239.61,3239.11,27.17,20,"01/01/2020 21:05"
"597","01/01/2020","21:10",3240,3240,3239.5,3240,229,156,3239.69,3239.21,27.47,20,"01/01/2020 21:10"
"598","01/01/2020","21:15",3240,3240.5,3239.75,3240.25,293,77,3239.78,3239.35,28.36,20,"01/01/2020 21:15"
"599","01/01/2020","21:20",3240.25,3240.75,3240,3240.5,400,67,3239.86,3239.47,29.46,20,"01/01/2020 21:20"
"600","01/01/2020","21:25",3240.5,3240.75,3240.25,3240.5,147,245,3239.92,3239.6,30.48,20,"01/01/2020 21:25"
"601","01/01/2020","21:30",3240.5,3240.75,3240,3240,24,189,3239.97,3239.68,30.73,20,"01/01/2020 21:30"
"602","01/01/2020","21:35",3240.25,3240.5,3240,3240.25,103,46,3240.06,3239.71,30.96,20,"01/01/2020 21:35"
"603","01/01/2020","21:40",3240.5,3241,3240.5,3240.75,331,78,3240.19,3239.81,31.82,20,"01/01/2020 21:40"
"604","01/01/2020","21:45",3240.5,3241,3240.25,3241,272,103,3240.36,3239.92,31.92,20,"01/01/2020 21:45"
"605","01/01/2020","21:50",3240.75,3240.75,3240.25,3240.5,30,240,3240.42,3240.01,32.01,20,"01/01/2020 21:50"
"606","01/01/2020","21:55",3240.5,3241,3240.25,3241,115,17,3240.53,3240.11,32.45,20,"01/01/2020 21:55"
"607","01/01/2020","22:00",3241,3241,3240.5,3240.75,65,157,3240.58,3240.18,32.85,20,"01/01/2020 22:00"
"608","01/01/2020","22:05",3240.5,3240.75,3240.5,3240.5,17,85,3240.58,3240.22,33.23,20,"01/01/2020 22:05"
"609","01/01/2020","22:10",3240.5,3240.75,3240.25,3240.5,73,63,3240.58,3240.25,32.75,20,"01/01/2020 22:10"
"610","01/01/2020","22:15",3240.5,3240.5,3240,3240.25,77,246,3240.61,3240.29,31.55,20,"01/01/2020 22:15"
"611","01/01/2020","22:20",3240.25,3240.25,3240,3240.25,75,8,3240.61,3240.33,30.45,20,"01/01/2020 22:20"
"612","01/01/2020","22:25",3240.25,3240.25,3239.75,3239.75,66,192,3240.5,3240.35,28.69,20,"01/01/2020 22:25"
"613","01/01/2020","22:30",3239.75,3240.25,3239.75,3240,44,35,3240.39,3240.38,27.06,20,"01/01/2020 22:30"
"614","01/01/2020","22:35",3240.25,3240.5,3240,3240.25,149,14,3240.36,3240.39,26.17,20,"01/01/2020 22:35"
"615","01/01/2020","22:40",3240.25,3240.5,3240.25,3240.25,104,16,3240.28,3240.4,25.34,20,"01/01/2020 22:40"
"616","01/01/2020","22:45",3240.5,3240.5,3240,3240.25,79,42,3240.22,3240.4,23.78,20,"01/01/2020 22:45"
"617","01/01/2020","22:50",3240.25,3240.25,3240,3240,32,69,3240.17,3240.38,22.33,20,"01/01/2020 22:50"
"618","01/01/2020","22:55",3240.25,3240.25,3239.5,3239.75,52,174,3240.08,3240.33,21.84,20,"01/01/2020 22:55"
"619","01/01/2020","23:00",3239.75,3240,3239.75,3240,58,99,3240.06,3240.33,21.38,20,"01/01/2020 23:00"
"620","01/01/2020","23:05",3239.75,3240,3239.5,3239.75,104,160,3240,3240.31,21.54,20,"01/01/2020 23:05"
"621","01/01/2020","23:10",3239.75,3239.75,3239.25,3239.25,42,346,3239.94,3240.22,22.2,20,"01/01/2020 23:10"
"622","01/01/2020","23:15",3239.5,3239.75,3239.25,3239.25,112,90,3239.86,3240.13,22.81,20,"01/01/2020 23:15"
"623","01/01/2020","23:20",3239.25,3239.75,3239,3239.25,92,353,3239.75,3240.06,23.86,20,"01/01/2020 23:20"
"624","01/01/2020","23:25",3239.25,3239.25,3239,3239.25,58,132,3239.64,3239.96,24.84,20,"01/01/2020 23:25"
"625","01/01/2020","23:30",3239,3239,3238.75,3238.75,30,112,3239.47,3239.85,26.2,20,"01/01/2020 23:30"
"626","01/01/2020","23:35",3238.75,3239,3238.5,3238.75,380,66,3239.33,3239.75,27.86,20,"01/01/2020 23:35"
"627","01/01/2020","23:40",3238.75,3239.5,3238.75,3239.5,123,5,3239.31,3239.69,27.53,20,"01/01/2020 23:40"
"628","01/01/2020","23:45",3239.5,3239.75,3239.25,3239.5,87,146,3239.25,3239.65,26.46,20,"01/01/2020 23:45"
"629","01/01/2020","23:50",3239.5,3239.75,3239.25,3239.5,45,205,3239.22,3239.61,25.46,20,"01/01/2020 23:50"
"630","01/01/2020","23:55",3239.5,3240,3239.5,3239.75,172,147,3239.28,3239.61,23.81,20,"01/01/2020 23:55"
"631","01/02/2020","00:00",3239.75,3240.25,3239.5,3240.25,185,49,3239.39,3239.63,22.6,20,"01/02/2020 00:00"
"632","01/02/2020","00:05",3240.25,3240.5,3239.75,3239.75,104,295,3239.44,3239.6,22.06,20,"01/02/2020 00:05"
"633","01/02/2020","00:10",3239.75,3240.25,3239.75,3239.75,52,69,3239.5,3239.57,21.56,20,"01/02/2020 00:10"
"634","01/02/2020","00:15",3239.75,3240,3239.25,3239.5,52,234,3239.58,3239.53,20.33,20,"01/02/2020 00:15"
"635","01/02/2020","00:20",3239.25,3240,3239.25,3240,77,2,3239.72,3239.53,19.2,20,"01/02/2020 00:20"
"636","01/02/2020","00:25",3240,3240,3239.5,3240,87,75,3239.78,3239.54,18.14,20,"01/02/2020 00:25"
"637","01/02/2020","00:30",3240.25,3240.25,3239.5,3239.5,7,161,3239.78,3239.51,17.24,20,"01/02/2020 00:30"
"638","01/02/2020","00:35",3239.75,3239.75,3239.5,3239.75,136,66,3239.81,3239.51,16.41,20,"01/02/2020 00:35"
"639","01/02/2020","00:40",3239.5,3239.75,3239.25,3239.75,68,148,3239.81,3239.54,15.59,20,"01/02/2020 00:40"
"640","01/02/2020","00:45",3239.75,3239.75,3239.5,3239.5,137,28,3239.72,3239.56,14.83,20,"01/02/2020 00:45"
"641","01/02/2020","00:50",3239.5,3239.75,3239.5,3239.5,31,85,3239.69,3239.57,14.13,20,"01/02/2020 00:50"
"642","01/02/2020","00:55",3239.5,3240.5,3239.5,3240.5,196,2,3239.78,3239.64,14.8,20,"01/02/2020 00:55"
"643","01/02/2020","01:00",3240.25,3240.5,3240,3240,254,189,3239.83,3239.71,15.43,20,"01/02/2020 01:00"
"644","01/02/2020","01:05",3240.25,3241.5,3240,3240.5,908,762,3239.89,3239.81,17.63,20,"01/02/2020 01:05"
"645","01/02/2020","01:10",3240.5,3241,3240.25,3240.75,522,149,3239.97,3239.88,19.67,20,"01/02/2020 01:10"
"646","01/02/2020","01:15",3241,3241,3240.5,3241,503,452,3240.14,3239.96,21.57,20,"01/02/2020 01:15"
"647","01/02/2020","01:20",3241,3242.75,3241,3242.5,1147,467,3240.44,3240.13,24.84,20,"01/02/2020 01:20"
"648","01/02/2020","01:25",3242.25,3242.75,3242.25,3242.5,548,636,3240.75,3240.28,27.88,20,"01/02/2020 01:25"
"649","01/02/2020","01:30",3242.75,3242.75,3242.25,3242.25,46,409,3241.06,3240.39,30.7,20,"01/02/2020 01:30"
"650","01/02/2020","01:35",3242.25,3242.75,3242,3242.5,355,420,3241.39,3240.54,32.53,20,"01/02/2020 01:35"
"651","01/02/2020","01:40",3242.5,3243,3242.5,3242.75,256,279,3241.64,3240.71,34.44,20,"01/02/2020 01:40"
"652","01/02/2020","01:45",3242.75,3242.75,3242.25,3242.75,117,294,3241.94,3240.89,35.46,20,"01/02/2020 01:45"
"653","01/02/2020","01:50",3242.75,3243.5,3242.75,3243.25,632,124,3242.25,3241.07,37.05,20,"01/02/2020 01:50"
"654","01/02/2020","01:55",3243.5,3243.5,3242.75,3242.75,269,397,3242.47,3241.22,38.53,20,"01/02/2020 01:55"
"655","01/02/2020","02:00",3243,3243,3242.5,3243,301,433,3242.69,3241.42,39.19,20,"01/02/2020 02:00"
"656","01/02/2020","02:05",3243,3243.75,3242.25,3243.25,1636,1242,3242.78,3241.61,40.43,20,"01/02/2020 02:05"
"657","01/02/2020","02:10",3243.25,3244,3243,3243.5,1916,809,3242.89,3241.82,41.77,20,"01/02/2020 02:10"
"658","01/02/2020","02:15",3243.5,3245,3243.5,3244.5,1973,1289,3243.14,3242.1,43.59,20,"01/02/2020 02:15"
"659","01/02/2020","02:20",3244.25,3244.5,3244,3244.25,967,962,3243.33,3242.36,45.28,20,"01/02/2020 02:20"
"660","01/02/2020","02:25",3244.5,3244.75,3243.25,3243.5,1093,975,3243.42,3242.53,45.09,20,"01/02/2020 02:25"
"661","01/02/2020","02:30",3243.5,3243.75,3242.75,3243,854,778,3243.44,3242.69,43.93,20,"01/02/2020 02:30"
"662","01/02/2020","02:35",3243,3243.75,3243,3243.25,519,618,3243.44,3242.85,42.86,20,"01/02/2020 02:35"
"663","01/02/2020","02:40",3243,3244,3243,3243.5,1285,488,3243.53,3243,42.13,20,"01/02/2020 02:40"
"664","01/02/2020","02:45",3243.5,3244.25,3242.75,3243.25,910,878,3243.56,3243.13,41.45,20,"01/02/2020 02:45"
"665","01/02/2020","02:50",3243.25,3243.5,3242.5,3243,879,590,3243.53,3243.15,40.27,20,"01/02/2020 02:50"
"666","01/02/2020","02:55",3243.25,3248,3243.25,3246.75,5513,2423,3243.89,3243.39,42.01,20,"01/02/2020 02:55"
"667","01/02/2020","03:00",3246.75,3248,3246,3247.25,1820,1411,3244.19,3243.67,43.62,20,"01/02/2020 03:00"
"668","01/02/2020","03:05",3247.25,3248.25,3247,3248,2284,1036,3244.61,3243.97,45.2,20,"01/02/2020 03:05"
"669","01/02/2020","03:10",3248,3249,3247.75,3248.25,2004,1290,3245.14,3244.28,46.9,20,"01/02/2020 03:10"
"670","01/02/2020","03:15",3248.5,3249,3248,3249,798,1161,3245.81,3244.63,48.48,20,"01/02/2020 03:15"
"671","01/02/2020","03:20",3249,3249.25,3248.25,3248.5,991,694,3246.39,3244.92,50.02,20,"01/02/2020 03:20"
"672","01/02/2020","03:25",3248.5,3249,3248.5,3248.5,741,399,3246.94,3245.24,51.46,20,"01/02/2020 03:25"
"673","01/02/2020","03:30",3248.5,3249,3248.5,3248.5,479,195,3247.53,3245.54,52.79,20,"01/02/2020 03:30"
"674","01/02/2020","03:35",3248.5,3248.5,3247.75,3248.5,1252,602,3248.14,3245.83,52.59,20,"01/02/2020 03:35"
"675","01/02/2020","03:40",3248.75,3249,3248.25,3248.75,1134,1013,3248.36,3246.13,52.69,20,"01/02/2020 03:40"
"676","01/02/2020","03:45",3248.75,3249.75,3247.5,3248,1559,1162,3248.44,3246.32,52.78,20,"01/02/2020 03:45"
"677","01/02/2020","03:50",3248,3248.75,3247.75,3248.75,1064,259,3248.53,3246.57,52.86,20,"01/02/2020 03:50"
"678","01/02/2020","03:55",3248.5,3249.25,3248.5,3249,689,299,3248.61,3246.88,53.23,20,"01/02/2020 03:55"
"679","01/02/2020","04:00",3249.25,3249.5,3249,3249.25,548,173,3248.64,3247.22,53.71,20,"01/02/2020 04:00"
"680","01/02/2020","04:05",3249.25,3249.75,3249,3249.75,1126,743,3248.78,3247.58,54.29,20,"01/02/2020 04:05"
"681","01/02/2020","04:10",3249.5,3249.75,3249,3249,677,616,3248.83,3247.89,54.83,20,"01/02/2020 04:10"
"682","01/02/2020","04:15",3249,3249.5,3249,3249.25,232,725,3248.92,3248.22,55.33,20,"01/02/2020 04:15"
"683","01/02/2020","04:20",3249.25,3250,3248.75,3249.5,782,401,3249.03,3248.58,56.08,20,"01/02/2020 04:20"
"684","01/02/2020","04:25",3249.5,3250.25,3249.25,3249.75,701,254,3249.14,3248.75,56.9,20,"01/02/2020 04:25"
"685","01/02/2020","04:30",3250,3250.5,3249.5,3250.25,752,255,3249.39,3248.92,57.8,20,"01/02/2020 04:30"
"686","01/02/2020","04:35",3250.25,3250.5,3250,3250.25,472,458,3249.56,3249.04,58.63,20,"01/02/2020 04:35"
"687","01/02/2020","04:40",3250.5,3250.5,3250,3250.25,239,416,3249.69,3249.15,59.4,20,"01/02/2020 04:40"
"688","01/02/2020","04:45",3250.25,3250.75,3250,3250.75,1049,830,3249.86,3249.25,60.25,20,"01/02/2020 04:45"
"689","01/02/2020","04:50",3250.75,3251,3250.5,3251,538,524,3250,3249.39,61.18,20,"01/02/2020 04:50"
"690","01/02/2020","04:55",3251,3251,3250,3250.5,389,402,3250.17,3249.5,60.54,20,"01/02/2020 04:55"
"691","01/02/2020","05:00",3250.25,3250.75,3250,3250,639,251,3250.25,3249.58,59.94,20,"01/02/2020 05:00"
"692","01/02/2020","05:05",3250,3250.5,3249.5,3249.75,385,1002,3250.28,3249.65,58.04,20,"01/02/2020 05:05"
"693","01/02/2020","05:10",3249.5,3250,3249.5,3249.5,291,370,3250.25,3249.69,56.28,20,"01/02/2020 05:10"
"694","01/02/2020","05:15",3249.5,3249.75,3249.25,3249.25,24,678,3250.14,3249.76,54.01,20,"01/02/2020 05:15"
"695","01/02/2020","05:20",3249.25,3249.5,3248.5,3248.5,151,983,3249.94,3249.75,50.32,20,"01/02/2020 05:20"
"696","01/02/2020","05:25",3248.5,3248.75,3248.25,3248.75,473,689,3249.78,3249.74,46.99,20,"01/02/2020 05:25"
"697","01/02/2020","05:30",3248.5,3248.75,3248.5,3248.75,189,658,3249.56,3249.71,43.91,20,"01/02/2020 05:30"
"698","01/02/2020","05:35",3248.5,3248.5,3247.5,3247.75,353,483,3249.19,3249.6,42.53,20,"01/02/2020 05:35"
"699","01/02/2020","05:40",3247.75,3248.5,3247.75,3248,264,696,3248.92,3249.54,41.26,20,"01/02/2020 05:40"
"700","01/02/2020","05:45",3248,3248.5,3247.75,3247.75,374,472,3248.67,3249.46,40.08,20,"01/02/2020 05:45"
"701","01/02/2020","05:50",3247.75,3248,3247.25,3247.75,245,777,3248.44,3249.36,39.62,20,"01/02/2020 05:50"
"702","01/02/2020","05:55",3247.75,3248,3247.5,3248,394,318,3248.28,3249.26,39.2,20,"01/02/2020 05:55"
